_id,SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
2853,2018-10-16,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
2854,2019-10-16,ŞİŞLİ,Yerli,28.981998,41.068341,1
2855,2018-05-23,EYÜP SULTAN,Yerli,28.921595,41.080995,3
2856,2018-04-30,BAKIRKÖY,Yabancı,28.820556,40.978551,16
2857,2019-04-18,ESENLER,Yerli,28.873136,41.053895,3
2858,2019-04-29,FATİH,Yerli,28.972482,41.007712,1
2859,2018-12-27,ESENLER,Yerli,28.873136,41.053895,1
2860,2019-03-14,ŞİŞLİ,Yerli,28.989826,41.045749,1
2861,2019-12-10,BEYOĞLU,Yerli,28.582684,41.012259,2
2862,2018-01-31,EYÜP SULTAN,Yerli,28.933511,41.047359,6
2863,2018-01-23,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2864,2019-05-31,KARTAL,Yerli,29.189967,40.892454,5
2865,2019-07-03,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,6
2866,2019-12-27,ŞİŞLİ,Yerli,29.011473,41.080041,2
2867,2018-02-06,BEYOĞLU,Yerli,28.94027,41.04725,1
2868,2019-05-04,BEŞİKTAŞ,Yerli,29.00736,41.041218,3
2869,2018-09-04,EYÜP SULTAN,Yerli,28.933511,41.047359,15
2870,2018-05-20,KARTAL,Yerli,29.189967,40.892454,1
2871,2018-05-12,BAKIRKÖY,Yerli,28.820556,40.978551,2
2872,2018-11-27,BAĞCILAR,Yerli,28.870054,41.033384,8
2873,2019-08-08,ESENLER,Yerli,28.888605,41.037593,2
2874,2019-01-22,SANCAKTEPE,Yerli,29.231847,40.978859,2
2875,2019-06-15,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
2876,2019-09-15,EYÜP SULTAN,Yerli,28.933511,41.047359,12
2877,2019-01-31,FATİH,Yerli,28.943655,40.998944,6
2878,2019-04-21,KARTAL,Yerli,29.189967,40.892454,6
2879,2018-06-24,EYÜP SULTAN,Yerli,28.933511,41.047359,18
2880,2019-11-08,BEYOĞLU,Yerli,28.582684,41.012259,1
2881,2018-08-03,İSTANBUL,Yerli,28.58272,41.01418,31
2882,2019-02-27,EYÜP SULTAN,Yerli,28.933511,41.047359,1
2883,2018-08-12,BAKIRKÖY,Yabancı,28.820556,40.978551,11
2884,2020-02-12,KAĞITHANE,Yerli,28.922037,41.004253,4
2885,2018-03-24,SANCAKTEPE,Yerli,29.245335,41.015681,1
2886,2019-07-19,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
2887,2019-08-28,BEŞİKTAŞ,Yabancı,29.00736,41.041218,1
2888,2019-12-11,ŞİŞLİ,Yerli,29.011473,41.080041,1
2889,2018-04-15,BEYOĞLU,Yabancı,28.989684,41.031331,2
2890,2019-02-19,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2891,2018-03-04,EYÜP SULTAN,Yerli,28.933511,41.047359,7
2892,2019-07-18,KARTAL,Yerli,29.161455,40.905838,2
2893,2020-01-29,MALTEPE,Yerli,29.121198,40.924531,2
2894,2020-09-05,SANCAKTEPE,Yerli,29.245335,41.015681,1
2895,2018-07-29,ÜMRANİYE,Yerli,29.105734,41.017041,9
2896,2019-09-21,BEYOĞLU,Yerli,28.94027,41.04725,1
2897,2018-02-13,BAKIRKÖY,Yerli,28.884828,40.999602,2
2898,2018-04-10,KARTAL,Yerli,29.187151,40.888024,2
2899,2018-08-31,BAĞCILAR,Yerli,28.870054,41.033384,1
2900,2019-03-19,SANCAKTEPE,Yerli,29.237764,40.995229,1
2901,2019-08-26,SANCAKTEPE,Yerli,29.245335,41.015681,1
2902,2018-03-17,BAKIRKÖY,Yerli,28.820556,40.978551,1
2903,2017-10-11,EYÜP SULTAN,Yerli,28.933511,41.047359,10
2904,2018-01-11,SANCAKTEPE,Yerli,29.233057,40.978484,9
2905,2018-04-21,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2906,2019-07-20,ŞİŞLİ,Yerli,29.011473,41.080041,1
2907,2019-05-04,SARIYER,Yabancı,29.052015,41.106615,1
2908,2018-09-05,İSTANBUL,Yerli,28.58272,41.01418,34
2909,2018-11-02,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
2910,2019-09-06,AVCILAR,Yerli,28.731161,40.980151,1
2911,2018-07-06,ÜMRANİYE,Yerli,29.105734,41.017041,2
2912,2018-08-09,KARTAL,Yerli,29.189967,40.892454,2
2913,2018-08-01,BAKIRKÖY,Yerli,28.820556,40.978551,2
2914,2019-07-28,AVCILAR,Yerli,28.725479,40.985393,3
2915,2019-11-24,FATİH,Yerli,28.943655,40.998944,16
2916,2019-07-06,MALTEPE,Yerli,29.121198,40.924531,104
2917,2020-03-02,ESENLER,Bilinmiyor,28.873136,41.053895,1
2918,2019-12-01,SANCAKTEPE,Yerli,29.245335,41.015681,1
2919,2020-02-15,EYÜP SULTAN,Yerli,28.933511,41.047359,1
2920,2019-06-20,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2921,2019-05-19,EYÜP SULTAN,Yerli,28.933511,41.047359,18
2922,2019-06-16,SANCAKTEPE,Yerli,29.120662,41.011656,1
2923,2019-08-08,KADIKÖY,Yerli,29.10925,40.95838,1
2924,2018-07-09,KAĞITHANE,Yerli,28.922037,41.004253,1
2925,2020-01-28,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,4
2926,2018-05-29,FATİH,Yerli,28.972482,41.007712,2
2927,2019-01-19,EYÜP SULTAN,Yerli,28.921595,41.080995,1
2928,2019-07-22,MALTEPE,Yerli,29.121198,40.924531,50
2929,2018-11-13,BAKIRKÖY,Yerli,28.863824,40.986566,2
2930,2019-12-29,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2931,2020-01-26,SANCAKTEPE,Yerli,29.233057,40.978484,2
2932,2019-12-19,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
2933,2017-10-07,ÜMRANİYE,Yerli,29.105734,41.017041,8
2934,2020-08-25,İSTANBUL,Yerli,28.58272,41.01418,1
2935,2018-07-05,BEYOĞLU,Yabancı,28.989684,41.031331,2
2936,2019-05-17,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
2937,2019-11-19,EYÜP SULTAN,Yerli,28.933511,41.047359,1
2938,2020-01-26,SANCAKTEPE,Yerli,29.245335,41.015681,1
2939,2018-11-28,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
2940,2018-03-17,SANCAKTEPE,Yerli,29.233057,40.978484,5
2941,2020-02-07,MALTEPE,Yerli,29.121198,40.924531,4
2942,2017-12-15,EYÜP SULTAN,Yerli,28.933511,41.047359,6
2943,2019-06-19,ŞİŞLİ,Yerli,28.986104,41.066846,2
2944,2019-06-08,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
2945,2019-09-27,ŞİŞLİ,Yabancı,29.011473,41.080041,1
2946,2019-03-29,BAKIRKÖY,Yerli,28.884828,40.999602,2
2947,2017-11-30,BAKIRKÖY,Yabancı,28.820556,40.978551,5
2948,2018-04-12,KAĞITHANE,Yerli,28.922037,41.004253,1
2949,2019-03-05,BAKIRKÖY,Yerli,28.820556,40.978551,4
2950,2020-02-25,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
2951,2019-11-11,İSTANBUL,Yerli,28.58272,41.01418,1
2952,2019-06-11,ŞİŞLİ,Yerli,28.989035,41.057795,1
2953,2019-09-06,AVCILAR,Yerli,28.721885,40.981178,1
2954,2019-10-09,ŞİŞLİ,Yerli,28.986104,41.066846,2
2955,2018-10-15,EYÜP SULTAN,Yerli,28.933511,41.047359,7
2956,2017-11-21,MALTEPE,Yerli,29.121198,40.924531,1
2957,2018-02-10,BAKIRKÖY,Yabancı,28.820556,40.978551,4
2958,2019-12-31,ESENLER,Yerli,28.873136,41.053895,2
2959,2019-04-09,MALTEPE,Yerli,29.121198,40.924531,8
2960,2018-05-18,ESENLER,Yerli,28.873136,41.053895,3
2961,2019-08-13,KAĞITHANE,Yerli,28.573054,41.035648,1
2962,2019-08-01,ESENLER,Yerli,28.888605,41.037593,1
2963,2019-08-29,AVCILAR,Yerli,28.725479,40.985393,1
2964,2019-02-20,EYÜP SULTAN,Yerli,28.933511,41.047359,6
2965,2019-03-29,KARTAL,Yerli,29.161455,40.905838,2
2966,2019-03-13,KARTAL,Yerli,29.189967,40.892454,8
2967,2018-01-28,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
2968,2019-01-16,KARTAL,Yerli,29.189967,40.892454,2
2969,2019-01-09,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,9
2970,2019-12-20,ŞİŞLİ,Yerli,28.981998,41.068341,2
2971,2018-05-28,BAĞCILAR,Yerli,28.870054,41.033384,4
2972,2018-03-18,KARTAL,Yerli,29.187151,40.888024,2
2973,2018-12-18,MALTEPE,Yerli,29.121198,40.924531,1
2974,2019-09-16,İSTANBUL,Yerli,28.58272,41.01418,1
2975,2017-11-29,EYÜP SULTAN,Yerli,28.933511,41.047359,6
2976,2019-08-06,ŞİŞLİ,Yerli,28.989035,41.057795,1
2977,2018-03-27,KAĞITHANE,Yerli,28.922037,41.004253,2
2978,2017-12-07,MALTEPE,Yerli,29.121198,40.924531,1
2979,2019-03-29,FATİH,Yerli,28.945011,41.009663,4
2980,2019-03-26,ESENLER,Yerli,28.888605,41.037593,1
2981,2019-01-24,FATİH,Yerli,28.943655,40.998944,1
2982,2018-12-10,EYÜP SULTAN,Yerli,28.933511,41.047359,1
2983,2019-05-07,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
2984,2019-11-16,SARIYER,Yerli,29.055617,41.143438,1
2985,2020-01-04,AVCILAR,Yerli,28.705535,40.995034,1
2986,2018-09-05,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2987,2017-06-28,KAĞITHANE,Yerli,28.573054,41.035648,1
2988,2019-10-20,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
2989,2018-07-17,BEYOĞLU,Yerli,28.989684,41.031331,1
2990,2017-12-21,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
2991,2018-11-05,FATİH,Yerli,28.941171,41.017758,3
2992,2020-02-09,ESENLER,Yerli,28.873136,41.053895,5
2993,2018-11-18,ESENLER,Yerli,28.873136,41.053895,9
2994,2019-01-19,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2995,2017-11-13,EYÜP SULTAN,Yerli,28.933511,41.047359,12
2996,2019-07-11,KARTAL,Yerli,29.161455,40.905838,1
2997,2018-05-12,SANCAKTEPE,Yerli,29.233057,40.978484,30
2998,2019-09-14,AVCILAR,Yerli,28.705535,40.995034,1
2999,2019-05-27,EYÜP SULTAN,Yerli,28.921595,41.080995,1
3000,2018-01-02,ÇEKMEKÖY,Yerli,29.338858,41.077425,2
3001,2020-03-16,AVCILAR,Yerli,28.705535,40.995034,1
3002,2018-04-14,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3003,2018-04-04,BEYOĞLU,Yerli,28.989684,41.031331,1
3004,2018-07-11,İSTANBUL,Yerli,28.58272,41.01418,35
3005,2018-01-10,BEYOĞLU,Yabancı,28.989684,41.031331,1
3006,2019-04-11,ESENLER,Yerli,28.873136,41.053895,3
3007,2019-01-11,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3008,2017-10-30,BEYOĞLU,Yabancı,28.989684,41.031331,2
3009,2018-10-12,BAKIRKÖY,Yerli,28.820556,40.978551,2
3010,2018-03-06,BAKIRKÖY,Yabancı,28.884828,40.999602,3
3011,2018-05-08,EYÜP SULTAN,Yerli,28.933511,41.047359,9
3012,2018-06-25,MALTEPE,Yerli,29.121198,40.924531,15
3013,2019-04-06,SARIYER,Yerli,29.052015,41.106615,1
3014,2018-05-09,BAKIRKÖY,Yabancı,28.820556,40.978551,12
3015,2019-10-08,AVCILAR,Yerli,28.725479,40.985393,1
3016,2019-08-12,SARIYER,Yerli,29.052015,41.106615,7
3017,2019-09-18,ESENLER,Yerli,28.873136,41.053895,1
3018,2018-02-26,BAKIRKÖY,Yabancı,28.820556,40.978551,2
3019,2019-11-16,KARTAL,Yerli,29.189967,40.892454,6
3020,2018-08-04,EYÜP SULTAN,Yerli,28.933511,41.047359,20
3021,2019-06-09,SARIYER,Yerli,29.055617,41.143438,2
3022,2019-11-11,MALTEPE,Yerli,29.121198,40.924531,5
3023,2018-04-10,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
3024,2018-07-16,BAKIRKÖY,Yerli,28.820556,40.978551,9
3025,2018-06-09,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3026,2019-03-28,SANCAKTEPE,Yerli,29.245335,41.015681,3
3027,2018-05-13,KARTAL,Yerli,29.187151,40.888024,1
3028,2018-02-07,BEYOĞLU,Yerli,28.989684,41.031331,2
3029,2018-08-05,BAKIRKÖY,Yabancı,28.820556,40.978551,13
3030,2019-06-09,KARTAL,Yerli,29.189967,40.892454,4
3031,2018-12-26,EYÜP SULTAN,Yerli,28.933511,41.047359,2
3032,2019-10-01,ŞİŞLİ,Yerli,28.989035,41.057795,3
3033,2019-04-07,AVCILAR,Yerli,28.725479,40.985393,4
3034,2018-04-28,KAĞITHANE,Yerli,28.922037,41.004253,2
3035,2019-02-08,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
3036,2019-09-08,EYÜP SULTAN,Yerli,28.933511,41.047359,21
3037,2018-08-08,SANCAKTEPE,Yerli,29.245335,41.015681,2
3038,2018-10-07,SANCAKTEPE,Yabancı,29.233057,40.978484,1
3039,2018-10-16,BAKIRKÖY,Yabancı,28.820556,40.978551,10
3040,2020-01-12,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
3041,2018-10-04,KARTAL,Yerli,29.18905,40.90657,1
3042,2019-10-17,ŞİŞLİ,Yerli,28.989035,41.057795,3
3043,2018-05-13,KARTAL,Yerli,29.18905,40.90657,1
3044,2019-04-15,KÜÇÜKÇEKMECE,Yerli,28.788922,40.987307,1
3045,2019-09-23,ŞİŞLİ,Yerli,28.981998,41.068341,1
3046,2019-10-24,AVCILAR,Yerli,28.705535,40.995034,1
3047,2019-08-19,SANCAKTEPE,Yerli,29.245335,41.015681,1
3048,2019-08-16,SARIYER,Yabancı,29.052015,41.106615,1
3049,2017-12-02,ÜMRANİYE,Yerli,29.105734,41.017041,1
3050,2019-01-25,KÜÇÜKÇEKMECE,Yerli,28.794421,41.009518,2
3051,2018-09-22,FATİH,Yabancı,28.972482,41.007712,1
3052,2018-07-24,KARTAL,Yerli,29.187151,40.888024,9
3053,2018-03-05,EYÜP SULTAN,Yerli,28.921595,41.080995,1
3054,2018-06-29,BAĞCILAR,Yerli,28.870054,41.033384,4
3055,2019-06-24,SANCAKTEPE,Yerli,29.245335,41.015681,1
3056,2019-02-12,İSTANBUL,Yerli,28.58272,41.01418,23
3057,2019-07-02,EYÜPSULTAN,Yerli,28.9283,41.03764,1
3058,2019-12-04,ŞİŞLİ,Yerli,29.011473,41.080041,1
3059,2018-01-16,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3060,2019-12-02,KARTAL,Yerli,29.161455,40.905838,3
3061,2020-03-16,AVCILAR,Yerli,28.725479,40.985393,1
3062,2018-12-02,İSTANBUL,Yerli,28.58272,41.01418,26
3063,2019-10-11,ATAŞEHİR,Yerli,29.147233,40.977902,2
3064,2018-12-11,BAKIRKÖY,Yabancı,28.820556,40.978551,4
3065,2018-03-10,BAKIRKÖY,Yerli,28.820556,40.978551,2
3066,2018-10-17,BEŞİKTAŞ,Yerli,29.011161,41.085842,2
3067,2019-11-16,BAKIRKÖY,Yerli,28.884828,40.999602,1
3068,2018-10-26,SULTANGAZİ,Yerli,28.88001,41.10769,1
3069,2019-05-28,BAKIRKÖY,Yabancı,28.884828,40.999602,1
3070,2019-03-30,AVCILAR,Yerli,28.731161,40.980151,1
3071,2019-12-26,KARTAL,Yerli,29.189967,40.892454,3
3072,2018-08-09,KARTAL,Yerli,29.187151,40.888024,3
3073,2019-10-14,SANCAKTEPE,Yerli,29.233057,40.978484,2
3074,2019-06-25,KARTAL,Yerli,29.189967,40.892454,12
3075,2018-10-03,SANCAKTEPE,Yerli,29.233057,40.978484,1
3076,2019-06-08,SANCAKTEPE,Yerli,29.245335,41.015681,1
3077,2018-02-09,EYÜP SULTAN,Yerli,28.933511,41.047359,11
3078,2019-10-16,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,3
3079,2018-07-03,EYÜP SULTAN,Yerli,28.933511,41.047359,13
3080,2019-07-26,ZEYTİNBURNU,Yerli,28.928849,40.995733,1
3081,2019-12-27,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
3082,2018-11-17,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
3083,2020-01-01,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
3084,2018-10-24,BAĞCILAR,Yerli,28.870054,41.033384,6
3085,2015-12-05,KAĞITHANE,Yerli,28.573054,41.035648,1
3086,2018-05-18,SARIYER,Yerli,29.090822,41.243239,1
3087,2018-10-10,BEYOĞLU,Yerli,28.940191,41.050066,8
3088,2019-05-18,BAYRAMPAŞA,Yerli,28.89269,41.03853,1
3089,2018-05-05,MALTEPE,Yerli,29.121198,40.924531,24
3090,2019-06-29,BEYKOZ,Yerli,29.138382,41.075281,1
3091,2019-05-22,BEŞİKTAŞ,Yabancı,29.00736,41.041218,1
3092,2018-09-30,SANCAKTEPE,Yerli,29.245335,41.015681,3
3093,2017-12-25,FATİH,Yerli,28.972482,41.007712,1
3094,2019-06-17,EYÜP SULTAN,Yerli,28.926066,41.083861,1
3095,2019-08-01,BAKIRKÖY,Yerli,28.863824,40.986566,1
3096,2018-08-10,BAKIRKÖY,Yabancı,28.820556,40.978551,19
3097,2018-01-21,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3098,2018-10-08,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
3099,2019-12-07,KARTAL,Yerli,29.161455,40.905838,3
3100,2018-09-26,MALTEPE,Yerli,29.121198,40.924531,8
3101,2018-07-20,MALTEPE,Yabancı,29.121198,40.924531,2
3102,2019-07-26,ŞİŞLİ,Yerli,28.989035,41.057795,4
3103,2019-07-30,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
3104,2019-06-29,SANCAKTEPE,Yerli,29.245335,41.015681,2
3105,2020-01-19,EYÜP SULTAN,Yerli,28.926066,41.083861,1
3106,2017-10-04,SULTANGAZİ,Yerli,28.88001,41.10769,9
3107,2017-12-02,BEYOĞLU,Yerli,28.989684,41.031331,6
3108,2019-02-05,SANCAKTEPE,Yerli,29.245335,41.015681,1
3109,2017-12-16,BEYKOZ,Yerli,29.138382,41.075281,1
3110,2019-09-03,KÜÇÜKÇEKMECE,Yerli,28.472943,41.033105,1
3111,2019-01-24,EYÜP SULTAN,Yerli,28.921595,41.080995,1
3112,2019-06-23,AVCILAR,Yerli,28.705535,40.995034,1
3113,2018-02-03,BAKIRKÖY,Yerli,28.820556,40.978551,4
3114,2019-12-21,BAŞAKŞEHİR,Yerli,29.011473,41.080041,3
3115,2018-06-30,MALTEPE,Yerli,29.121198,40.924531,56
3116,2018-10-12,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3117,2019-04-30,MALTEPE,Yerli,29.121198,40.924531,25
3118,2019-03-30,BAKIRKÖY,Yabancı,28.820556,40.978551,8
3119,2020-04-06,BEYOĞLU,Yerli,28.94027,41.04725,1
3120,2019-09-16,ÜMRANİYE,Yerli,29.105734,41.017041,1
3121,2020-02-16,SANCAKTEPE,Yerli,29.245335,41.015681,3
3122,2018-07-04,SANCAKTEPE,Yerli,29.245335,41.015681,3
3123,2018-11-25,SANCAKTEPE,Yerli,29.231847,40.978859,1
3124,2020-02-12,MALTEPE,Yerli,29.121198,40.924531,5
3125,2018-12-07,MALTEPE,Yerli,29.121198,40.924531,3
3126,2018-04-07,SANCAKTEPE,Yerli,29.233057,40.978484,1
3127,2019-10-25,ESENLER,Yerli,28.873136,41.053895,4
3128,2019-01-22,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,6
3129,2019-05-04,SANCAKTEPE,Yerli,29.245335,41.015681,3
3130,2019-06-29,MALTEPE,Yabancı,29.121198,40.924531,1
3131,2017-10-11,ÇEKMEKÖY,Yerli,29.338858,41.077425,2
3132,2018-12-19,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
3133,2017-01-24,KAĞITHANE,Yerli,28.573054,41.035648,1
3134,2018-06-18,İSTANBUL,Yabancı,28.58272,41.01418,2
3135,2019-05-05,KARTAL,Yerli,29.161455,40.905838,3
3136,2019-05-07,ŞİŞLİ,Yerli,29.011473,41.080041,2
3137,2020-10-07,BEYOĞLU,Yerli,28.582684,41.012259,2
3138,2019-08-24,MALTEPE,Yabancı,29.121198,40.924531,9
3139,2019-07-09,AVCILAR,Yerli,28.705535,40.995034,1
3140,2020-02-20,EYÜP SULTAN,Yerli,28.933511,41.047359,1
3141,2016-02-02,KADIKÖY,Yerli,29.023297,40.593952,2
3142,2017-10-12,ÜMRANİYE,Yerli,29.105734,41.017041,1
3143,2018-08-29,SANCAKTEPE,Yerli,29.233057,40.978484,2
3144,2019-12-31,KARTAL,Yerli,29.189967,40.892454,2
3145,2018-07-05,FATİH,Yerli,28.941171,41.017758,2
3146,2018-04-16,BAKIRKÖY,Yerli,28.820556,40.978551,5
3147,2019-02-23,AVCILAR,Yerli,28.731161,40.980151,1
3148,2018-08-30,KARTAL,Yerli,29.189967,40.892454,2
3149,2020-06-16,FATİH,Yerli,28.554692,41.005965,1
3150,2018-11-23,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
3151,2019-04-25,ŞİŞLİ,Yabancı,29.011473,41.080041,1
3152,2018-11-09,SANCAKTEPE,Yerli,29.245335,41.015681,2
3153,2018-03-16,BEYOĞLU,Yerli,28.989684,41.031331,2
3154,2018-06-28,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
3155,2020-01-15,SANCAKTEPE,Yerli,29.233057,40.978484,2
3156,2018-05-13,EYÜP SULTAN,Yerli,28.933511,41.047359,21
3157,2018-11-18,FATİH,Yerli,28.943655,40.998944,36
3158,2019-08-31,ŞİŞLİ,Yabancı,29.011473,41.080041,2
3159,2019-01-04,SANCAKTEPE,Yerli,29.233057,40.978484,1
3160,2018-12-17,ÇEKMEKÖY,Yerli,29.338858,41.077425,1
3161,2018-10-04,EYÜP SULTAN,Yerli,28.933511,41.047359,9
3162,2019-03-22,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,3
3163,2019-08-31,BAŞAKŞEHİR,Yerli,29.011473,41.080041,2
3164,2019-07-04,ATAŞEHİR,Yerli,29.147233,40.977902,1
3165,2018-06-18,MALTEPE,Yabancı,29.121198,40.924531,3
3166,2019-09-23,BEŞİKTAŞ,Yerli,29.00736,41.041218,3
3167,2019-10-20,SARIYER,Yerli,29.055617,41.143438,2
3168,2019-06-08,ŞİŞLİ,Yerli,28.981998,41.068341,4
3169,2019-09-09,İSTANBUL,Yabancı,28.58272,41.01418,1
3170,2018-05-26,BAKIRKÖY,Yerli,28.85035,40.98367,1
3171,2018-07-17,KARTAL,Yabancı,29.187151,40.888024,1
3172,2018-10-24,SANCAKTEPE,Yerli,29.233057,40.978484,3
3173,2020-02-17,KARTAL,Yerli,29.161455,40.905838,2
3174,2018-11-07,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
3175,2020-03-11,SANCAKTEPE,Yerli,29.233057,40.978484,1
3176,2019-10-28,SARIYER,Yerli,29.052015,41.106615,1
3177,2019-08-11,ŞİŞLİ,Yerli,28.989035,41.057795,1
3178,2020-01-03,EYÜP SULTAN,Yerli,28.926066,41.083861,2
3179,2019-08-18,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,16
3180,2019-10-09,ESENLER,Yerli,28.873136,41.053895,2
3181,2018-10-20,EYÜP SULTAN,Yerli,28.933511,41.047359,21
3182,2019-10-29,BEYOĞLU,Yerli,28.94027,41.04725,2
3183,2019-04-04,AVCILAR,Yerli,28.721885,40.981178,3
3184,2018-04-25,BEYOĞLU,Yerli,28.989684,41.031331,2
3185,2020-01-05,BAYRAMPAŞA,Yerli,28.89269,41.03853,1
3186,2018-01-02,BAKIRKÖY,Yerli,28.820556,40.978551,2
3187,2019-06-15,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
3188,2019-11-30,AVCILAR,Yerli,28.705535,40.995034,2
3189,2019-09-26,BAKIRKÖY,Yerli,28.884828,40.999602,3
3190,2019-06-13,SANCAKTEPE,Yerli,29.233057,40.978484,2
3191,2018-04-01,BEYOĞLU,Yerli,28.94027,41.04725,1
3192,2018-07-20,SANCAKTEPE,Yerli,29.245335,41.015681,4
3193,2018-03-07,FATİH,Yerli,28.972482,41.007712,1
3194,2017-04-09,KADIKÖY,Yerli,29.023297,40.593952,1
3195,2019-08-30,BAYRAMPAŞA,Yerli,28.89269,41.03853,1
3196,2019-02-26,BAKIRKÖY,Yabancı,28.820556,40.978551,9
3197,2019-05-21,BAKIRKÖY,Yerli,28.863824,40.986566,3
3198,2018-03-12,ESENLER,Yerli,28.873136,41.053895,3
3199,2017-10-05,BEYKOZ,Yerli,29.138382,41.075281,1
3200,2019-04-18,SANCAKTEPE,Yerli,29.245335,41.015681,1
3201,2019-11-08,EYÜP SULTAN,Yerli,28.926066,41.083861,1
3202,2019-11-04,İSTANBUL,Yabancı,28.58272,41.01418,1
3203,2018-03-07,KARTAL,Yerli,29.187151,40.888024,3
3204,2019-02-05,SANCAKTEPE,Yerli,29.233057,40.978484,2
3205,2019-05-15,ŞİŞLİ,Yerli,28.989035,41.057795,1
3206,2018-03-05,ÜMRANİYE,Yerli,29.105734,41.017041,2
3207,2019-01-21,BAKIRKÖY,Yerli,28.884828,40.999602,1
3208,2017-10-30,BAKIRKÖY,Yerli,28.884828,40.999602,3
3209,2018-01-29,EYÜP SULTAN,Yerli,28.921595,41.080995,2
3210,2018-02-22,EYÜP SULTAN,Yerli,28.948922,41.082908,4
3211,2016-06-22,KAĞITHANE,Yerli,28.573054,41.035648,1
3212,2020-02-01,KARTAL,Yerli,29.189967,40.892454,3
3213,2018-08-01,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3214,2018-12-23,EYÜP SULTAN,Yerli,28.948922,41.082908,1
3215,2019-05-22,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
3216,2018-12-08,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,2
3217,2017-10-25,EYÜP SULTAN,Yerli,28.933511,41.047359,5
3218,2017-10-06,BAKIRKÖY,Yerli,28.820556,40.978551,4
3219,2020-01-05,ESENLER,Yerli,28.873136,41.053895,12
3220,2019-12-24,AVCILAR,Yerli,28.725479,40.985393,1
3221,2019-02-17,MALTEPE,Yerli,29.121198,40.924531,12
3222,2019-12-06,SANCAKTEPE,Yerli,29.245335,41.015681,3
3223,2018-10-17,BAKIRKÖY,Yerli,28.863824,40.986566,2
3224,2019-11-05,KARTAL,Yerli,29.189967,40.892454,2
3225,2019-01-24,EYÜP SULTAN,Yerli,28.926066,41.083861,1
3226,2018-09-10,İSTANBUL,Yerli,28.58272,41.01418,34
3227,2019-08-25,KARTAL,Yerli,29.189967,40.892454,8
3228,2019-06-30,KARTAL,Yerli,29.161455,40.905838,1
3229,2020-02-18,AVCILAR,Yerli,28.731161,40.980151,1
3230,2019-07-20,BAKIRKÖY,Yabancı,28.820556,40.978551,1
3231,2019-12-11,BAKIRKÖY,Yabancı,28.820556,40.978551,1
3232,2019-11-21,SARIYER,Yerli,29.055617,41.143438,1
3233,2018-02-22,MALTEPE,Yerli,29.121198,40.924531,10
